DARDEZ;149;1
MONTEL DE GELAT;162;4
BERNEUIL SUR AISNE;127;1
AMAGNEY;163;0
MOURON SUR YONNE;140;0
VILLENEUVE SUR BELLOT;142;7
RANCONNIERES;150;3
MONS EN BAROEUL;36;4
LA GARENNE COLOMBES;48;1
NONVILLIERS GRANDHOUX;154;4
CAZAC;182;0
POUILLAC;300;0
MOURNANS CHARBONNY;306;3
ESMOULIERES;150;3
EXPIREMONT;366;2
SEIX;285;77
BOULLAY LES TROUX;126;0
BON REPOS SUR BLAVET;161;9
ESSUILES;121;5
ST MARTIN LES EAUX;429;43
SAILLY;604;15
BERGHOLTZZELL;83;7
GONDENANS LES MOULINS;99;0
TAILLEBOURG;602;1
URVILLE;733;7
ARNAVILLE;165;1
LESTERPS;187;3
BASTELICA;62;3
DEUX CHAISES;154;2
LES ROUSSES;872;201
FROMEREVILLE LES VALLONS;142;2
BEURIZOT;118;1
MEAUTIS;211;2
VAUPILLON;177;6
VIEILLEY;214;3
POUILLAT;249;9
ECHIRE;280;2
BEZENET;146;0
ANDERNOS LES BAINS;870;286
FOREST ST JULIEN;412;7
DROUPT STE MARIE;175;19
MUIDORGE;110;3
MORCHAIN;103;0
VIRIEU LE GRAND;248;2
LA TRINITAT;182;0
FALGA;205;7
GADENCOURT;87;6
ORTIPORIO;53;2
THUIR;144;4
BASTIA;50;6
PIERREFITTE SUR AIRE;168;8
PUYMIROL;183;0
CLEPPE;193;1
SONDERSDORF;50;5
THENESOL;454;4
NOYANT ET ACONIN;108;8
PENNE D AGENAIS;172;1
ST DIZANT DU BOIS;440;1
TURENNE;164;3
FRANCHELEINS;174;2
VERO;78;9
MONTPEYROUX;815;6
LIMOUX;170;1
ST LAURENT EN BRIONNAIS;164;0
PURGEROT;155;2
HUILLIECOURT;133;2
ANIANE;402;12
VERS;423;3
HAGENBACH;141;1
LES BORDES AUMONT;144;0
MONES;184;2
INDEVILLERS;285;79
VERT;445;5
PLESLIN TRIGAVOU;414;52
LAHAYMEIX;165;2
HASELBOURG;117;1
MARCENAT;297;2
RIAUCOURT;142;0
CHAMIGNY;116;1
ST GERMAIN DE LUSIGNAN;176;0
MILHARS;179;1
GLENIC;163;1
BEAUPUY;633;9
VERY;135;2
ARANC;216;8
LONGECOURT LES CULETRE;156;3
IRODOUER;256;3
PESMES;175;1
MARCENAY;133;2
BONSMOULINS;183;4
LA CREUSE;161;1
ST ETIENNE LA GENESTE;169;3
ECORCEI;161;12
ALETTE;62;2
COUSSAN;78;0
SOURNIAC;166;0
VILLAINES EN DUESMOIS;134;1
WY DIT JOLI VILLAGE;120;1
PFASTATT;98;8
BROINDON;67;1
FILLIEVRES;63;1
VRONCOURT;44;0
BERTRAMBOIS;134;8
LE TOURNE;338;1
ASTE;278;46
ST JACQUES DE THOUARS;224;2
ST ETIENNE LE MOLARD;165;1
BEAUMONT LES RANDAN;170;0
LES BREVIAIRES;126;1
FONTANES;1129;12
LA FLACHERE;192;7
TORSIAC;163;1
LATOUR DE FRANCE;177;11
QUARANTE;353;10
TELOCHE;162;0
MORTAGNE SUR SEVRE;358;17
ST PAUL DU BOIS;259;1
LAFITTE VIGORDANE;179;3
ST CASSIEN;236;1
CHAUVONCOURT;139;0
MONTRAVERS;340;12
FEURS;159;2
ALLOINAY;218;1
LUSIGNY SUR BARSE;149;0
COUSSAY;197;2
POUZILHAC;367;6
SALLESPISSE;196;2
AUREILHAN;840;111
SCORBE CLAIRVAUX;179;0
LUCY LE BOIS;134;3
MONTMARLON;234;3
VINDEY;150;4
LABATHUDE;179;2
LABARTHE RIVIERE;154;0
RUPT DEVANT ST MIHIEL;150;2
PERSAC;170;1
AGUESSAC;220;8
FAYCELLES;163;2
ST GERMAIN SUR MORIN;117;0
ST MALO DES TROIS FONTAINES;211;18
MANAS BASTANOUS;82;2
JUVIGNY VAL D ANDAINE;269;29
CANET;643;12
FLACOURT;140;2
ALAINCOURT LA COTE;75;2
LIEURAC;186;1
WALSCHEID;130;1
VILLEMAURY;147;2
FESTUBERT;47;2
ENTRE DEUX EAUX;76;3
PERSAN;131;1
BENGY SUR CRAON;118;2
COETLOGON;211;10
NIEDERROEDERN;80;0
POSTROFF;117;4
TAINTRUX;149;2
SIGNY MONTLIBERT;275;6
ST JORY DE CHALAIS;193;2
RUBERCY;230;2
REBERGUES;26;3
FOISSAC;509;5
PADIES;204;6
VOINSLES;133;1
BELMONT SUR BUTTANT;151;4
VENDEGIES SUR ECAILLON;77;4
LAVERUNE;641;76
CREUSE;85;2
ST JULIEN LE ROUX;190;1
SPEZET;120;11
BOLLEZEELE;75;30
PORTES LES VALENCE;223;0
DAVEZIEUX;178;1
MANIGOD;424;5
BAIGNES STE RADEGONDE;307;3
ROSSILLON;221;3
MONTDOUMERC;178;4
SCHILLERSDORF;123;3
VALENCE SUR BAISE;202;4
ISTRES;431;37
MAREUGHEOL;77;0
ESSARTS EN BOCAGE;421;12
ST SAUVEUR SUR TINEE;284;64
ST SULPICE LA FORET;253;8
LABASTIDE GABAUSSE;201;8
VERCHOCQ;52;4
ROUY LE GRAND;42;0
VESC;255;1
CISSAC MEDOC;1317;339
BAONS LE COMTE;143;1
LES BRULAIS;255;6
CAUVILLE;221;6
NEUSSARGUES EN PINATELLE;192;2
SAPIGNICOURT;176;14
STE MONDANE;109;1
CABRESPINE;199;3
MONTROY;359;13
ST PIERRE D AMILLY;379;2
BRANCOURT EN LAONNOIS;115;1
AYSE;361;2
VILLECRESNES;130;1
TREMOUILLES;211;9
ANGAIS;121;1
MORTEAUX COULIBOEUF;205;1
LOGNES;47;0
EPIEDS EN BEAUCE;137;1
PORTES EN VALDAINE;259;1
VILLESEQUE DES CORBIERES;198;7
ST REMY DU PLAIN;326;2
BEAUMONT SUR VESLE;153;2
GORCY;385;119
YEBLES;140;3
VILLERS LES NANCY;164;2
PULNOY;135;1
JAUJAC;190;0
NEUVY EN BEAUCE;133;2
AMBERIEU EN BUGEY;258;2
FOURNES;387;8
LABASTIDE ST SERNIN;170;3
BERGUENEUSE;55;2
LESTARDS;173;0
SENOUILLAC;182;8
CUBIERETTES;196;1
MONTMOTIER;180;7
BETONCOURT SUR MANCE;68;0
BEAUCHAMPS;486;16
BRIMEUX;53;4
VIGNES LA COTE;130;2
ST CHRIST BRIOST;94;4
VALROS;532;55
VELESMES ESSARTS;179;3
MALVIES;189;4
LA GRIPPERIE ST SYMPHORIEN;856;91
ST FERJEUX;152;1
EROUDEVILLE;171;4
ST AIGULIN;263;2
HANGEST SUR SOMME;96;4
ST LARY;533;101
ESCHWILLER;149;4
ST JULIEN CHAPTEUIL;184;0
MALANCOURT;166;3
LAHONCE;257;41
MONTAUVILLE;166;1
HOUDANCOURT;117;3
MORTAGNE DU NORD;100;26
ST MAUR;842;7
ST ANDRE DE NAJAC;193;5
ST ANTONIN;383;6
ST PRIVAT LA MONTAGNE;169;4
FERMANVILLE;182;70
ST SYMPHORIEN;1579;17
BENQUE;175;1
ST PIERRE DE MAILLE;172;2
BANEUIL;202;0
CENSY;135;1
ST MARTIN LABOUVAL;202;1
MONCHY SUR EU;140;8
SIMENCOURT;63;1
LALLAING;82;1
ST BRICE SOUS FORET;56;0
TREMERY;207;4
LAFITOLE;160;2
SALLELES D AUDE;295;4
SANTA REPARATA DI BALAGNA;56;5
MONTANGES;283;7
LA CELLE DUNOISE;158;2
ARAGON;185;4
LICHERES;108;0
CASANOVA;78;7
LES CHATELETS;177;0
LHOUMOIS;230;3
ST AMAND SUR SEVRE;295;1
CHAMPGENETEUX;245;9
SAVIGNY SUR ORGE;154;3
SAINS LES FRESSIN;52;2
COURMAS;128;1
BASSE GOULAINE;350;0
NOVILLERS;68;0
XEUILLEY;146;1
LOCRONAN;123;27
LE MEUX;115;4
ST ANGE ET TORCAY;180;2
MONTIGNY SUR MEUSE;95;12
GUENVILLER;256;8
LE LOUVEROT;64;1
POYANNE;265;2
VILLEDIEU LE CHATEAU;186;1
MONTFIQUET;226;6
MAYSEL;114;1
VERSAUGUES;147;4
CHARQUEMONT;274;68
FRANCHEVAL;267;71
HERMIVAL LES VAUX;206;4
THEMINES;179;1
FENOLS;100;2
ST GORGON MAIN;312;2
AUTRAC;185;3
OUGES;138;1
RONTIGNON;108;6
LEVECOURT;161;1
CASTELNAU DE LEVIS;188;4
SAUMEJAN;256;8
PONT DE L ARCHE;167;2
LES MAGNY;169;1
SUMENE;296;1
AUSSEING;170;0
BONREPOS RIQUET;154;5
SULIGNAT;205;0
SALIGNAC EYVIGUES;143;0
ST MARTIN SUR ARMANCON;125;2
VILLENEUVE LES AVIGNON;353;6
ST BRIAC SUR MER;489;135
RAZAC DE SAUSSIGNAC;211;1
CHAMPAGNE SUR VINGEANNE;167;3
CHERVEIX CUBAS;204;0
FABREZAN;222;7
FORMIGUERES;151;3
LEDAS ET PENTHIES;210;5
LALONQUETTE;188;0
SERPAIZE;210;2
GENNETINES;162;0
CORRIBERT;117;1
LA PENNE SUR HUVEAUNE;322;10
LEUGLAY;137;3
SALERANS;320;8
VILLIERS LE SEC;324;3
LIGNY LES AIRE;49;0
MEASNES;144;1
MAZERIER;154;1
ST MYON;150;1
MORGEMOULIN;196;2
HENENCOURT;30;2
ST BOUIZE;161;3
TRITTELING REDLACH;261;4
CHAUMEIL;161;1
VANCAIS;220;0
DOHEM;31;0
BERTHEN;55;16
HOUCHIN;37;2
BARTHE;159;1
BLICOURT;112;7
LE FOURNET;253;1
ARNEGUY;277;102
THALAMY;173;2
STE MARGUERITE SUR DUCLAIR;176;2
VILLIERS SOUS PRASLIN;133;2
MUTRECY;215;3
FRESNES MAZANCOURT;90;1
ST LAURENT EN CAUX;161;0
COMMELLE VERNAY;167;1
MENONVAL;135;0
ST JEAN DE GALAURE;183;3
MONTJUSTIN;341;13
ST SYMPHORIEN SUR SAONE;179;1
VAL DE LA HAYE;136;3
LA FERTE BERNARD;172;0
GENESTON;421;16
ST PARDOUX LA CROISILLE;176;1
LE MESNIL SIMON;340;7
FLASSIGNY;401;66
CAPIAN;294;1
TROUBAT;139;6
FROVILLE;148;0
BERTHEZ;255;3
PEUMERIT QUINTIN;179;24
MITRY MORY;154;2
PEAS;137;0
RUSTROFF;147;30
CHEVIERES;167;4
ARGELIERS;271;0
ST JEAN DE CORNIES;453;0
CENSEAU;329;4
ECCLES;146;29
ARQUIAN;133;5
ST YRIEIX LA PERCHE;167;6
LOUPERSHOUSE;211;1
COULONCES;205;1
LIGLET;188;0
BILTZHEIM;185;5
ARDON;369;2
MONTHIERS;120;2
CAFFIERS;24;2
CAUSSE ET DIEGE;170;0
AUMUR;167;0
GREEZ SUR ROC;146;1
BARAIZE;169;0
HURIGNY;146;0
CORBERON;158;1
BRISCOUS;309;53
VENTOUSE;211;1
VAL DE VIRVEE;348;2
EQUIRRE;42;2
ITTENHEIM;62;1
NEDDE;177;1
CRASTATT;64;2
BOUGIVAL;113;2
LA BAUME CORNILLANE;235;2
ST BONNET EN CHAMPSAUR;445;12
ROCAMADOUR;164;1
GARDONNE;202;0
JUSTINE HERBIGNY;167;6
BOUZY;185;3
BRIGNAC;585;12
MOUFLERS;88;3
POUGY;139;1
DOSCHES;157;3
EQUIHEN PLAGE;47;19
ST PIERRE DE MONS;149;0
LUTZELHOUSE;116;3
LA GRESLE;170;4
GUNDERSHOFFEN;131;7
BLIGNICOURT;159;3
CHAMARANDE;62;1
FONTANGY;130;1
BELLAING;41;0
QUIRBAJOU;143;2
COLLINE BEAUMONT;51;1
BISSERT;95;3
LUCEY;580;7
LUCINGES;309;8
LA CHAPELLE ST MAURICE;384;17
SAISSAC;195;2
PORTE DES BONNEVAUX;219;2
SAULCY SUR MEURTHE;162;2
AMBEYRAC;181;0
VILLE SOUS LA FERTE;126;3
LE CHALARD;193;0
ACHENHEIM;106;1
CHEVILLARD;249;10
CAUROY;197;4
EYSSON;215;2
TINCQUES;61;4
MAIZIERES LES BRIENNE;164;3
ESTIPOUY;184;1
LURAY;150;1
AULNOY LEZ VALENCIENNES;108;9
SALAVRE;213;1
ST PARGOIRE;647;130
PLOUGRAS;136;5
ANTULLY;129;0
SURGERES;408;9
ST EPAIN;185;1
ST HILAIRE LA PALUD;357;1
DOMMIERS;125;1
LIVRY LOUVERCY;173;6
CHIRENS;243;4
LOURDIOS ICHERE;409;93
FRECOURT;172;11
HESMOND;55;2
POINCON LES LARREY;151;2
ALLEZ ET CAZENEUVE;194;1
RUSSY BEMONT;120;5
BRUC SUR AFF;256;9
OETING;299;49
DIEMOZ;185;0
LA TRINITE;799;56
VERNOIL LE FOURRIER;190;0
ANCERVILLE;336;2
VINGRAU;146;11
MAROEUIL;62;1
CHAUFOUR NOTRE DAME;166;0
MAILLERONCOURT CHARETTE;140;0
ST PROJET DE SALERS;172;0
VILLEDIEU LES BAILLEUL;206;3
SAULNIERES;384;6
ISSENHAUSEN;119;8
STE SABINE SUR LONGEVE;167;1
L HERBERGEMENT;446;16
FUVEAU;375;4
NOIDANS LE FERROUX;172;1
LA BOURBOULE;171;5
AUTINGUES;45;9
CHAMBORIGAUD;247;2
ST OFFENGE;308;6
JOYEUSE;257;0
SOULTZBACH LES BAINS;174;5
MEILLY SUR ROUVRES;139;2
GROSLEE ST BENOIT;248;0
PUGNAC;368;1
FEREBRIANGES;148;1
MONTORD;144;1
BOUBERS SUR CANCHE;32;1
MESNIL LETTRE;158;1
FLESQUIERES;74;0
ROMAZIERES;278;2
BESSONCOURT;58;0
ENTRAIGUES SUR LA SORGUE;330;6
FUMAY;143;32
THUGNY TRUGNY;169;5
ST GEORGES DE ROUELLEY;236;9
VITRY EN PERTHOIS;153;0
VALRAVILLON;155;0
PLOEREN;186;14
HAUCONCOURT;188;3
ST MARTIN DE CENILLY;294;15
ST ROMAIN LE PUY;198;5
NAILHAC;181;2
ARGOL;84;17
COURSAC;192;2
SINGLY;194;4
ECLUZELLES;63;0
MILHAUD;665;70
LA MALMAISON;136;3
LA FAURIE;319;11
GUILLAUCOURT;83;3
WARNETON;49;16
ST LUBIN DE CRAVANT;170;6
ETREHAM;172;48
SAGONNE;140;1
DOMREMY LA CANNE;202;3
LA BALME;128;1
LELLING;196;3
BUZIGNARGUES;219;0
ALLEGRE LES FUMADES;278;3
AISY SOUS THIL;135;0
VIRSON;488;0
COURSAN;411;40
BEAUFREMONT;138;4
BRACQUETUIT;148;1
MONTORY;195;6
ARAMON;406;2
HARDIVILLERS;117;2
ST BEAUZIRE;316;3
ST FELIX DE FONCAUDE;244;0
BANEINS;169;1
CETTE EYGUN;322;108
QUILEN;44;0
PLEUMEUR GAUTIER;186;32
HAUCOURT MOULAINE;406;105
BORD ST GEORGES;157;1
NIEDERVISSE;218;4
LE VAL ST GERMAIN;138;0
BEAUPREAU EN MAUGES;332;21
HAVELU;69;3
MAGNIEN;110;2
L ABSIE;300;0
ETIVEY;146;2
SANDARVILLE;150;0
VILLE SUR LUMES;273;52
CLERMONT CREANS;182;3
CHAULNES;86;3
BOUVILLE;378;8
MAGNIEU;226;1
PLOUZELAMBRE;167;21
BOUGLON;232;2
CHAVAGNES LES REDOUX;389;8
YPORT;132;41
DRICOURT;135;4
NAIX AUX FORGES;135;4
MATHONS;131;0
ANDOUILLE;236;5
PASSAIS VILLAGES;268;8
PARAY DOUAVILLE;161;0
BILIA;20;5
FONTERS DU RAZES;157;2
MAZERES LEZONS;230;6
ANNEBAULT;171;3
FAUX VILLECERF;145;2
STE COLOMBE DES BOIS;114;1
ST SAUVEUR LA POMMERAYE;479;35
TERCE;185;4
ANNONVILLE;145;2
PAIZAY NAUDOUIN EMBOURIE;247;2
HAUSGAUEN;64;3
HAPPENCOURT;89;2
ARMAUCOURT;57;0
MONTMAUR;472;14
URCAY;140;2
ARDIZAS;169;3
ESSERT;167;4
HEM HARDINVAL;61;2
BEAUCE LA ROMAINE;168;1
QUELMES;25;0
ASSON;244;9
ARDIEGE;162;1
VEZENOBRES;286;3
MONTREUX VIEUX;59;1
LES GRANDS CHEZEAUX;163;0
BRONVAUX;192;2
LIEUCHE;219;8
MESSERY;374;2
MARSEILLE EN BEAUVAISIS;119;1
ST MAGNE;505;1
FONTETTE;127;0
SARI D ORCINO;53;12
WITTERSDORF;52;3
MONTBRUN LES BAINS;317;11
CHANTRAINES;156;2
PERIERS EN AUGE;595;87
MAZINGARBE;50;1
LE CELLIER;389;10
ALENYA;96;12
FLEURY DEVANT DOUAUMONT;186;3
GARGAS;477;6
GUMIANE;235;1
CHIVES;253;3
ROYERES;158;2
BANTANGES;175;5
LA CHAPELLE D ALAGNON;187;5
MONGAUSY;182;2
SERRIERES EN CHAUTAGNE;287;5
MARTIGNARGUES;152;1
BEAUMONT PIED DE BOEUF;372;2
BELABRE;179;3
THOU;291;2
ST BENOIT EN DIOIS;235;0
BAISSEY;174;2
CAZERES SUR L ADOUR;227;2
ALOS SIBAS ABENSE;250;30
MESBRECOURT RICHECOURT;109;4
ST PIERRE D ARTHEGLISE;171;1
GRAMAT;158;1
LA MOTTE EN CHAMPSAUR;445;27
LESCUN;228;82
LES ESSARDS TAIGNEVAUX;173;0
NEVILLE;187;24
VILLERS SOUS CHALAMONT;263;7
BRULEY;76;2
ST MARTIAL D ARTENSET;217;2
ST PERE MARC EN POULET;581;89
BESNANS;85;0
THURET;128;2
FOSSEMANANT;80;0
HARDANGES;230;2
BETHUNE;60;4
GOUEX;171;2
CLEDEN POHER;108;5
CONCEVREUX;128;5
PUYRAVAULT;1064;57
CLESSE;437;4
THUREY;152;2
ST GERMAIN LES BELLES;172;0
BLANZY LES FISMES;130;1
CHASEREY;124;2
OLMETA DI CAPOCORSO;58;3
LA NEUVELLE LES LURE;153;2
VAUJOURS;135;2
LA BAZOQUE;455;17
PRUSY;144;2
VERVINS;121;9
BOUQUEMAISON;16;2
ST REMY LA VANNE;139;3
BELVOIR;178;1
FLAVY LE MARTEL;97;4
ROUVROIS SUR OTHAIN;259;1
ROMENAY;188;1
CHAUFFOURS;167;1
BEAUVILLE;371;1
ARTIGUELOUTAN;101;3
PECH;250;46
CHAUFFOURT;172;5
BORDERES LOURON;129;3
PONTMAIN;279;5
LANNE;116;2
BARBEZIERES;208;1
POUYDESSEAUX;268;7
LORQUIN;119;3
MAILLY MAILLET;75;0
AUX AUSSAT;165;5
ROQUEBRUNE SUR ARGENS;432;77
UFFHEIM;218;36
HEROUVILLE EN VEXIN;128;0
BEUGNON THIREUIL;287;2
VILLERS BUZON;189;1
LA SALVETAT SUR AGOUT;227;5
FONTENAY PRES VEZELAY;143;3
NEUILLY EN THELLE;150;2
LE GRAND SERRE;216;1
ST MARTIN;424;7
ENTREVAUX;291;3
CROISMARE;149;1
CLESSY;140;1
BURGNAC;183;0
SALORNAY SUR GUYE;149;2
ST CHRISTOPHE DODINICOURT;84;1
PECY;168;12
RAINNEVILLE;109;13
ITTERSWILLER;154;1
HEDE BAZOUGES;278;2
AURIMONT;181;4
BOISSEAUX;131;3
VEVY;248;5
BRENTHONNE;321;2
VAL D ANAST;207;2
DIEPPE;210;50
GIF SUR YVETTE;129;1
LACAPELLE LIVRON;181;2
CULAN;142;2
CARMAUX;197;5
TECHE;219;8
LE ROULIER;123;1
BOURGOGNE FRESNE;158;5
GRUNY;83;0
TREMEUR;250;19
MONTIGNY DEVANT SASSEY;199;0
ZELLWILLER;146;0
MONTCHEVREL;98;1
ANDERNAY;155;7
ST MARC DU COR;145;4
MONTIREAU;169;1
BULLION;140;9
BOUHET;502;7
STE MARTHE;406;0
VETRIGNE;148;1
COUSSEY;133;1
REAUMONT;256;1
RIBAUTE;216;9
BRILLECOURT;157;1
MARCIEUX;255;1
BOUHEY;163;2
WULVERDINGHE;34;3
SENE;179;6
ST MARTIN CANTALES;178;1
ST JULIEN LE CHATEL;145;1
BRAUD ET ST LOUIS;553;1
ST LEGER DES PRES;321;2
LA BAULE;452;115
GUJAN MESTRAS;720;178
MESSON;135;1
RIBEMONT SUR ANCRE;80;2
LURCY;166;1
EPINEAU LES VOVES;79;0
ST MARTIN DES LAIS;154;3
BRABANT SUR MEUSE;216;14
ERMENONVILLE;121;4
VITTONCOURT;190;4
NEUVILLEY;186;1
BERNY RIVIERE;134;5
LANDES SUR AJON;233;4
SENS;143;2
SOULEUVRE EN BOCAGE;247;6
BELBEUF;146;1
VOUZAILLES;221;1
WINKEL;77;2
LE GAVRE;287;8
ST SEINE L ABBAYE;157;2
MARIGNE LAILLE;178;1
CELLIEU;180;1
STE COLOMBE SUR GAND;171;0
NOGENT LE ROI;141;5
ST VICTOR MONTVIANEIX;149;1
OLIVET;393;10
ST PIERRE DE CERNIERES;182;4
DOIX LES FONTAINES;384;1
ST SULPICE DE FALEYRENS;291;2
BRANNE;343;4
FRENOUVILLE;226;0
MEILLANT;141;4
ANGERVILLE L ORCHER;168;2
COLOMARS;233;20
VALZ SOUS CHATEAUNEUF;151;1
CROTELLES;200;3
CIRY LE NOBLE;136;1
SARRAGEOIS;511;61
FESMY LE SART;106;8
ESCANDOLIERES;172;3
GENEREST;147;7
ALBERT;87;2
CRUGEY;149;0
LE GRIPPON;394;3
MONTARNAUD;502;20
ARMOY;304;2
CORBEIL CERF;138;3
OURSEL MAISON;85;3
TRIQUEVILLE;199;1
MAURIAC;359;3
NOTRE DAME DE CENILLY;303;3
ARTHEL;139;1
VAROUVILLE;253;88
LANGOLEN;98;6
AURIAC;476;8
ST PIERRE DE MEAROZ;329;4
ZALANA;34;3
LIEUREY;185;6
MERCY LE BAS;246;17
ARTHES;191;0
MAGNICOURT SUR CANCHE;51;2
LABRY;188;2
NIEDERENTZEN;187;9
ECHALLON;251;2
ISTURITS;501;121
BEAUSSAIS SUR MER;356;22
SALSEIN;294;52
BEURLAY;526;1
ISLE AUMONT;127;1
ORGIBET;244;18
CLAYES;268;8
LE MAS;332;30
ARGENTON SUR CREUSE;139;1
ST PALAIS DE PHIOLIN;381;1
ST JUVAT;290;1
CLEYRAC;246;1
BOEIL BEZING;98;1
CAPDENAC GARE;192;1
CROIX MARE;142;0
BAINVILLE AUX SAULES;156;2
LABORDE;189;35
CASTELNAU DE GUERS;635;106
ZETTING;292;60
LUEMSCHWILLER;175;3
PONTCARRE;114;1
AURIAT;157;1
ST REMY DU NORD;52;0
NOYELLES LES VERMELLES;95;13
VAILLY;586;36
ARNAC SUR DOURDOU;259;9
ST MALO DE LA LANDE;514;139
LA BESSEYRE ST MARY;191;0
MENTHONNEX EN BORNES;300;5
ST PARRES LES VAUDES;119;2
GUILVINEC;34;11
ARCIZANS AVANT;158;31
ROCHECHOUART;182;1
HARGARTEN AUX MINES;305;28
PUYCALVEL;206;3
CHARENTILLY;179;0
ROMERY;256;12
ST POMPAIN;316;1
MONTHIEUX;181;0
SALMAGNE;129;5
MAXSTADT;197;2
REGNIERE ECLUSE;62;3
PAULINET;238;11
CIER DE LUCHON;156;3
JEZAINVILLE;158;6
PLUMIEUX;204;12
CANS ET CEVENNES;220;3
LA BONNEVILLE;186;3
FELLETIN;154;1
HERPELMONT;163;4
BOUTTENCOURT;99;8
FONTIES D AUDE;205;4
VILLENEUVE DU PAREAGE;187;8
BERSTETT;109;5
ST GEORGES SUR EURE;162;4
BEAUPOUYET;218;5
OUSSON SUR LOIRE;119;2
MOGUES;293;84
LOUBIERES;207;7
SARLAT LA CANEDA;164;0
LA CHAPELLE AU MOINE;218;5
ST THIEBAULT;157;2
UBEXY;73;1
CADEILLAN;147;2
CORNY MACHEROMENIL;157;1
NIAUX;107;5
FLAGEY;378;5
ANDEL;290;23
BRIGUEUIL;191;0
GENILAC;179;3
LUCHY;129;1
ECHEVIS;257;7
GOXWILLER;85;3
AUTRICOURT;116;0
AUDIGNICOURT;138;2
CONNELLES;48;1
MIRAMONT DE GUYENNE;234;3
SAINS LES MARQUION;73;1
MONTLUCON;159;1
STE CATHERINE;345;4
FAUCON;291;16
ST PAULIEN;177;2
CORSCIA;89;12
THIRE;407;8
VAUX D AMOGNES;169;1
OUEILLOUX;83;1
BOUZAIS;144;0
HOCQUIGNY;447;18
GAZERAN;138;4
LA BAUME;432;53
COURMES;279;18
DRUBEC;343;35
VABRES L ABBAYE;297;20
LIMALONGES;220;2
LA ROBINE SUR GALABRE;330;2
BELLENGREVILLE;372;21
RELY;49;2
DESSENHEIM;227;34
FRESNICOURT LE DOLMEN;60;4
ST HILAIRE DE BRENS;200;3
ANSAN;173;2
ST CYBRANET;196;2
RAZIMET;198;0
GEMMELAINCOURT;142;1
GONSANS;176;0
FRANLEU;80;2
FOUGEROLLES;135;3
CHANGIS SUR MARNE;135;2
MERY SUR SEINE;141;2
ST FLOUR;191;1
CABRIES;403;23
FEY EN HAYE;166;2
VILLEMOIRIEU;178;1
LAUZERVILLE;177;3
RICOURT;163;0
HELFRANTZKIRCH;171;35
BLAIRVILLE;79;3
RIVEHAUTE;125;11
WEYER;134;7
MAISONS ALFORT;121;1
GUEUDECOURT;95;1
SIRACOURT;22;2
CONZIEU;253;1
UZOS;116;6
CURAC;234;0
ARREAU;83;0
BOUQUETOT;188;8
LE PAS;215;4
PLELAN LE GRAND;261;16
CONFORT MEILARS;67;17
LUZECH;186;1
ST GEYRAC;197;1
VILLIERS SUR LOIR;143;2
GONNETOT;157;0
ST MARDS DE BLACARVILLE;195;4
LA BOISSIERE DU DORE;307;4
EYBURIE;175;1
GUEMENE SUR SCORFF;163;14
CURAN;247;31
AUTREY;265;1
VAUDRINGHEM;43;1
MONTREUIL SOUS PEROUSE;233;1
FRAISSINET DE FOURQUES;233;10
DOHIS;152;6
PONT AUDEMER;164;0
PEYRAUBE;77;1
MARIEULLES;171;5
PAROY SUR THOLON;66;0
NERNIER;296;1
EGLETONS;175;0
TIGNECOURT;172;2
CROSVILLE SUR DOUVE;190;7
BERVILLE SUR MER;239;7
BRETTEVILLE SUR LAIZE;215;0
VOILLANS;195;7
LAVAL D AIX;322;14
CHIGNY LES ROSES;165;2
PIETROSELLA;29;5
GRAVAL;124;0
BONNINGUES LES CALAIS;41;12
MERVILLA;84;0
LOIRE SUR RHONE;157;2
LE PONTET;850;62
ST MARTIN EN VERCORS;278;4
ORGAN;80;1
VELLERON;336;3
METIGNY;106;7
COURCEMONT;172;3
LABOREL;285;3
CHAMPVANS;326;2
BOUJAN SUR LIBRON;389;4
MERVILLE;244;16
GRENTHEVILLE;265;0
STE CROIX DE MAREUIL;215;3
MONNEVILLE;116;5
RIGUEPEU;176;3
WALLON CAPPEL;34;2
LASLADES;95;0
COYRON;274;6
POUILLY LES NONAINS;155;3
VIBERSVILLER;175;6
LUDON MEDOC;459;4
ST AMBREUIL;162;4
REFFANNES;226;1
LA PEYRATTE;250;0
MONTLAUR;477;10
BRESTOT;172;0
SIMANDRE SUR SURAN;245;8
FLAYAT;182;0
CROIX MOLIGNEAUX;84;3
BEZU ST ELOI;107;1
BOURGOUGNAGUE;202;3
LA CHAPELLE DEVANT BRUYERES;137;3
LE LEUY;243;3
ST NICOLAS LES CITEAUX;151;1
ST SAIRE;130;4
MONTLAUX;334;13
LIGNY EN CAMBRESIS;79;1
FAINS;67;3
SOULOMES;181;3
SURESNES;133;3
HESBECOURT;52;1
ENTRECHAUX;279;3
LUCMAU;315;0
ST THEOFFREY;346;6
ST STAIL;143;2
BILLE;308;3
BLEVAINCOURT;143;0
ETRETAT;104;38
PORCHERES;248;4
CHEYSSIEU;99;1
GREALOU;175;3
LIGUGE;200;0
ORAAS;207;2
VOISENON;140;5
EPINAY SUR SEINE;63;2
LANNEPAX;216;11
ST GINEYS EN COIRON;218;1
BAYONVILLE;193;0
LES CHATELIERS;270;2
AIGUEFONDE;217;3
REMUZAT;285;3
THISE;204;3
CHAMPS SUR YONNE;135;0
CIVRAC EN MEDOC;1071;234
MARIGNY ST MARCEL;294;2
